loan_id,customer_id,loan_type,loan_amount,interest_rate,term_months,origination_date,loan_status
884655,1100107,debt_consolidation,7200,7.9,36,2011-09-01,ACTIVE
884603,1100044,debt_consolidation,12600,7.9,60,2011-09-01,ACTIVE
884670,1100123,major_purchase,12600,12.69,60,2011-09-01,ACTIVE
884664,1100116,major_purchase,3300,7.51,36,2011-09-01,ACTIVE
884582,1100021,other,3500,12.69,60,2011-09-01,ACTIVE
884627,1100072,debt_consolidation,6250,7.51,36,2011-09-01,DEFAULTED
882221,1097393,debt_consolidation,13000,8.9,60,2011-09-01,DEFAULTED
884544,1099992,debt_consolidation,6000,10.65,36,2011-09-01,ACTIVE
884600,1100038,house,12000,6.03,36,2011-09-01,ACTIVE
884532,1099977,debt_consolidation,6800,6.03,36,2011-09-01,ACTIVE
883890,1099221,debt_consolidation,14000,15.27,60,2011-09-01,ACTIVE
883950,1099287,other,5000,14.27,60,2011-09-01,ACTIVE
884502,1099939,major_purchase,9600,11.71,60,2011-09-01,DEFAULTED
745380,943957,debt_consolidation,14400,8.9,36,2011-09-01,ACTIVE
884507,1098410,other,2000,16.77,60,2011-09-01,ACTIVE
884501,1099938,debt_consolidation,5000,15.27,36,2011-09-01,DEFAULTED
884295,1099717,home_improvement,5000,6.03,36,2011-09-01,ACTIVE
884494,1099927,debt_consolidation,8000,16.77,36,2011-09-01,ACTIVE
884493,1099926,debt_consolidation,6500,6.03,36,2011-09-01,ACTIVE
884484,1099916,debt_consolidation,5000,6.03,36,2011-09-01,ACTIVE
884424,1099808,debt_consolidation,12000,11.71,36,2011-09-01,ACTIVE
884403,1099831,debt_consolidation,4000,7.51,36,2011-09-01,DEFAULTED
883533,1098860,home_improvement,2000,6.03,36,2011-09-01,ACTIVE
884395,1099822,moving,1200,9.91,36,2011-09-01,DEFAULTED
884359,1099786,car,3000,12.42,60,2011-09-01,ACTIVE
863723,1076868,wedding,6200,8.9,36,2011-09-01,ACTIVE
881875,1097026,debt_consolidation,35000,21.28,60,2011-09-01,DEFAULTED
884366,1099742,debt_consolidation,6025,6.03,36,2011-09-01,ACTIVE
881539,1096665,major_purchase,20000,11.71,60,2011-09-01,ACTIVE
884305,1099729,credit_card,13000,12.42,60,2011-09-01,ACTIVE
884304,1099728,wedding,3000,8.9,36,2011-09-01,ACTIVE
884303,1099727,credit_card,18000,7.9,36,2011-09-01,ACTIVE
884143,1099486,other,10000,14.27,60,2011-09-01,ACTIVE
883659,1098987,vacation,2000,7.9,36,2011-09-01,ACTIVE
884196,1099605,home_improvement,12000,10.65,60,2011-09-01,ACTIVE
884187,1099592,credit_card,10000,6.62,36,2011-09-01,ACTIVE
884249,1099551,credit_card,4800,11.71,36,2011-09-01,ACTIVE
879516,1094336,debt_consolidation,20500,12.69,60,2011-09-01,DEFAULTED
884181,1068731,debt_consolidation,9300,15.99,36,2011-09-01,ACTIVE
869359,1083316,debt_consolidation,15000,7.9,36,2011-09-01,ACTIVE
884109,1099454,credit_card,5000,7.51,36,2011-09-01,ACTIVE
882700,1097946,car,2000,13.49,36,2011-09-01,ACTIVE
872714,1086920,debt_consolidation,10800,19.42,60,2011-09-01,ACTIVE
882831,1098075,debt_consolidation,14000,12.42,36,2011-09-01,ACTIVE
884048,1099390,debt_consolidation,12625,7.9,36,2011-09-01,DEFAULTED
884135,1099478,debt_consolidation,5000,13.49,36,2011-09-01,ACTIVE
857163,1069594,other,13800,22.06,60,2011-09-01,ACTIVE
883868,1099146,major_purchase,5000,12.69,36,2011-09-01,ACTIVE
884090,1099430,debt_consolidation,35000,19.42,60,2011-09-01,ACTIVE
883516,1098840,car,10000,11.71,36,2011-09-01,ACTIVE
880535,1095557,other,7300,7.51,36,2011-09-01,ACTIVE
884079,1099417,debt_consolidation,18000,7.9,36,2011-09-01,ACTIVE
883894,1099225,debt_consolidation,10000,9.91,36,2011-09-01,ACTIVE
878008,1092763,major_purchase,4000,10.65,36,2011-09-01,ACTIVE
884068,1099354,debt_consolidation,22000,12.69,36,2011-09-01,ACTIVE
884064,1099350,other,3000,15.96,36,2011-09-01,DEFAULTED
884032,1099372,debt_consolidation,14400,13.49,36,2011-09-01,ACTIVE
883995,1099330,car,3800,7.9,36,2011-09-01,ACTIVE
883986,1099321,debt_consolidation,2000,7.9,36,2011-09-01,DEFAULTED
883984,1099318,debt_consolidation,10000,20.89,36,2011-09-01,DEFAULTED
884019,1099307,debt_consolidation,10000,12.69,36,2011-09-01,ACTIVE
883911,1099243,debt_consolidation,12000,12.42,36,2011-09-01,ACTIVE
883080,1098342,car,7500,9.91,60,2011-09-01,ACTIVE
883958,1099296,debt_consolidation,16450,10.65,36,2011-09-01,DEFAULTED
883972,1099254,home_improvement,8500,7.51,36,2011-09-01,ACTIVE
883910,1099242,debt_consolidation,12000,16.77,60,2011-09-01,ACTIVE
883917,1094563,debt_consolidation,3600,16.77,60,2011-09-01,ACTIVE
883912,1099199,debt_consolidation,29800,10.65,36,2011-09-01,ACTIVE
876748,1091408,home_improvement,10000,7.9,36,2011-09-01,ACTIVE
883835,1099168,debt_consolidation,8000,6.03,36,2011-09-01,ACTIVE
882466,1097646,home_improvement,5325,11.71,36,2011-09-01,ACTIVE
850440,1062264,home_improvement,7500,7.9,36,2011-09-01,ACTIVE
883831,1099164,debt_consolidation,12000,6.62,36,2011-09-01,DEFAULTED
858300,1070868,debt_consolidation,23000,18.25,60,2011-09-01,ACTIVE
883824,1099107,home_improvement,2500,6.03,36,2011-09-01,ACTIVE
883608,1098932,other,5000,12.69,36,2011-09-01,ACTIVE
882697,1097943,debt_consolidation,24000,16.77,60,2011-09-01,ACTIVE
881232,1096330,debt_consolidation,25000,12.42,60,2011-09-01,ACTIVE
881462,1091832,other,3000,13.49,36,2011-09-01,ACTIVE
883717,1098997,debt_consolidation,20000,18.25,60,2011-09-01,DEFAULTED
883654,1098982,credit_card,5000,6.03,36,2011-09-01,ACTIVE
883695,394026,debt_consolidation,30000,11.71,36,2011-09-01,ACTIVE
883638,1098961,credit_card,12000,18.64,60,2011-09-01,DEFAULTED
883684,1098912,home_improvement,4000,10.65,36,2011-09-01,ACTIVE
883664,1098891,wedding,12000,9.91,36,2011-09-01,ACTIVE
883618,1098943,home_improvement,1800,12.42,36,2011-09-01,ACTIVE
883381,1098645,car,16500,14.65,60,2011-09-01,ACTIVE
883622,1098947,small_business,4000,13.49,60,2011-09-01,ACTIVE
883617,1098942,debt_consolidation,35000,13.49,60,2011-09-01,ACTIVE
883607,1098928,home_improvement,10000,6.03,36,2011-09-01,ACTIVE
883605,1098929,moving,18000,10.65,60,2011-09-01,DEFAULTED
883161,1098515,debt_consolidation,6800,13.49,60,2011-09-01,ACTIVE
883543,1098870,moving,7400,6.03,36,2011-09-01,ACTIVE
883583,1098803,credit_card,10000,6.62,36,2011-09-01,ACTIVE
883572,1098791,debt_consolidation,12000,13.49,60,2011-09-01,DEFAULTED
883581,1098802,major_purchase,2000,10.65,36,2011-09-01,ACTIVE
881981,1097137,debt_consolidation,5825,14.27,36,2011-09-01,ACTIVE
879867,1094762,debt_consolidation,8400,7.9,36,2011-09-01,ACTIVE
883504,1078996,credit_card,35000,16.49,60,2011-09-01,ACTIVE
883431,1098696,debt_consolidation,15000,18.25,60,2011-09-01,DEFAULTED
882001,1097160,debt_consolidation,16000,13.49,36,2011-09-01,ACTIVE
883428,1098693,debt_consolidation,16500,7.9,36,2011-09-01,ACTIVE
880667,1095643,debt_consolidation,35000,17.58,36,2011-09-01,ACTIVE
883418,1098681,debt_consolidation,8000,13.49,36,2011-09-01,ACTIVE
883331,1098590,home_improvement,30000,14.27,60,2011-09-01,ACTIVE
883352,1098612,debt_consolidation,12150,6.62,36,2011-09-01,ACTIVE
882853,1098098,credit_card,7200,7.51,36,2011-09-01,ACTIVE
883176,1098431,credit_card,5500,13.49,36,2011-09-01,ACTIVE
883253,1098614,debt_consolidation,25000,14.27,60,2011-09-01,ACTIVE
878073,1092829,home_improvement,14000,19.42,60,2011-09-01,ACTIVE
882741,1097981,debt_consolidation,7450,11.71,36,2011-09-01,ACTIVE
883322,1098580,wedding,5000,13.49,36,2011-09-01,ACTIVE
883314,1098572,house,6000,7.9,36,2011-09-01,ACTIVE
883303,1098561,credit_card,12800,12.69,36,2011-09-01,ACTIVE
874548,1089039,debt_consolidation,14000,12.69,36,2011-09-01,ACTIVE
878753,1093574,other,9950,10.65,60,2011-09-01,ACTIVE
864228,1077391,debt_consolidation,11200,16.77,36,2011-09-01,ACTIVE
883300,1098557,home_improvement,21000,12.69,60,2011-09-01,ACTIVE
883289,1098544,debt_consolidation,15000,14.27,60,2011-09-01,ACTIVE
883282,1098537,debt_consolidation,6500,7.51,36,2011-09-01,ACTIVE
883228,1098488,other,6000,6.03,36,2011-09-01,ACTIVE
882237,1097411,debt_consolidation,15000,7.9,60,2011-09-01,ACTIVE
883269,1098523,debt_consolidation,15000,17.58,60,2011-09-01,ACTIVE
883270,1098524,renewable_energy,2400,10.65,36,2011-09-01,ACTIVE
883216,1098476,debt_consolidation,30000,9.91,60,2011-09-01,ACTIVE
882709,1097955,other,5000,7.51,36,2011-09-01,ACTIVE
883204,1098462,debt_consolidation,12375,9.91,36,2011-09-01,ACTIVE
883203,1098463,debt_consolidation,14650,15.27,60,2011-09-01,ACTIVE
879029,1093833,major_purchase,6000,15.27,36,2011-09-01,ACTIVE
883183,1098438,credit_card,15875,7.9,36,2011-09-01,ACTIVE
876792,1091475,debt_consolidation,20000,8.9,36,2011-09-01,ACTIVE
883129,1098382,debt_consolidation,35000,22.06,60,2011-09-01,DEFAULTED
883173,1098426,debt_consolidation,4750,15.27,36,2011-09-01,DEFAULTED
883165,1098416,debt_consolidation,13000,10.65,60,2011-09-01,ACTIVE
883037,1098301,debt_consolidation,7000,20.89,36,2011-09-01,ACTIVE
883067,1098324,credit_card,11200,6.62,36,2011-09-01,ACTIVE
880401,1095430,credit_card,16000,10.65,36,2011-09-01,ACTIVE
882693,1097939,car,1750,10.65,36,2011-09-01,ACTIVE
882960,1098267,debt_consolidation,4500,14.65,36,2011-09-01,DEFAULTED
882910,1098218,debt_consolidation,20375,20.3,60,2011-09-01,ACTIVE
882901,1098159,house,3600,16.77,36,2011-09-01,ACTIVE
882885,1098142,other,3000,19.03,36,2011-09-01,DEFAULTED
882849,1098094,house,35000,11.71,60,2011-09-01,ACTIVE
882860,1098109,debt_consolidation,15000,15.96,36,2011-09-01,ACTIVE
882412,1097584,debt_consolidation,15000,18.25,60,2011-09-01,ACTIVE
882416,1097588,debt_consolidation,24000,12.69,60,2011-09-01,ACTIVE
882863,1098117,other,6000,6.62,36,2011-09-01,ACTIVE
882562,1097748,other,6000,8.9,36,2011-09-01,ACTIVE
882824,1098066,debt_consolidation,10825,10.65,36,2011-09-01,ACTIVE
875409,1089984,debt_consolidation,8500,7.9,36,2011-09-01,ACTIVE
882760,1098001,car,2000,12.42,36,2011-09-01,ACTIVE
882774,1098024,home_improvement,16000,11.71,60,2011-09-01,ACTIVE
882779,1098029,debt_consolidation,1000,6.62,36,2011-09-01,DEFAULTED
880448,1095514,debt_consolidation,13000,6.03,36,2011-09-01,ACTIVE
879843,1094772,debt_consolidation,2000,10.65,36,2011-09-01,ACTIVE
878123,1092887,debt_consolidation,9000,7.9,36,2011-09-01,ACTIVE
882642,1097872,vacation,10000,6.62,36,2011-09-01,ACTIVE
882724,1097909,home_improvement,15000,6.62,36,2011-09-01,ACTIVE
882692,1097938,debt_consolidation,5600,15.96,36,2011-09-01,ACTIVE
882675,1097919,major_purchase,22000,10.65,60,2011-09-01,ACTIVE
879569,1094451,debt_consolidation,30000,13.49,60,2011-09-01,ACTIVE
882593,1097836,credit_card,4500,6.62,36,2011-09-01,ACTIVE
881238,1096337,car,11900,10.65,60,2011-09-01,ACTIVE
882613,1097789,debt_consolidation,11425,7.51,36,2011-09-01,ACTIVE
882577,1097815,debt_consolidation,10000,15.96,60,2011-09-01,ACTIVE
879746,1094637,debt_consolidation,19750,18.25,60,2011-09-01,ACTIVE
882555,1097781,debt_consolidation,7000,8.9,36,2011-09-01,ACTIVE
882545,1097771,other,12000,13.49,60,2011-09-01,ACTIVE
880452,1095519,debt_consolidation,35000,13.49,60,2011-09-01,ACTIVE
882450,1097673,major_purchase,10000,14.65,36,2011-09-01,ACTIVE
877788,1092507,other,7000,9.91,36,2011-09-01,ACTIVE
881888,1097041,moving,2000,9.91,36,2011-09-01,DEFAULTED
882465,1097645,debt_consolidation,4200,8.9,36,2011-09-01,ACTIVE
882431,1097601,medical,12000,16.77,60,2011-09-01,DEFAULTED
882357,1097579,debt_consolidation,22000,10.65,36,2011-09-01,ACTIVE
882462,1097640,debt_consolidation,8500,15.96,36,2011-09-01,DEFAULTED
878586,1093341,credit_card,4375,6.62,36,2011-09-01,ACTIVE
877556,1092280,credit_card,7200,10.65,36,2011-09-01,ACTIVE
882355,1097577,other,1000,15.27,36,2011-09-01,DEFAULTED
882419,1097591,debt_consolidation,20000,14.65,60,2011-09-01,ACTIVE
882370,1097496,renewable_energy,1400,6.03,36,2011-09-01,ACTIVE
882100,1097262,debt_consolidation,24700,17.58,60,2011-09-01,ACTIVE
882328,1097549,debt_consolidation,15000,17.58,36,2011-09-01,ACTIVE
882241,1097467,debt_consolidation,35000,15.96,60,2011-09-01,ACTIVE
882365,1081056,small_business,35000,11.49,60,2011-09-01,DEFAULTED
882246,1097471,debt_consolidation,13600,12.42,36,2011-09-01,DEFAULTED
882247,1097472,other,4000,19.03,36,2011-09-01,ACTIVE
882293,1097462,debt_consolidation,13000,9.91,36,2011-09-01,ACTIVE
881729,1096810,debt_consolidation,16425,7.9,36,2011-09-01,ACTIVE
882167,1097329,home_improvement,7000,10.65,36,2011-09-01,ACTIVE
882281,1097448,debt_consolidation,32000,23.52,60,2011-09-01,ACTIVE
882230,1097403,credit_card,15000,15.96,36,2011-09-01,ACTIVE
882226,1097400,small_business,7000,16.29,36,2011-09-01,DEFAULTED
882215,1097382,debt_consolidation,10000,7.51,36,2011-09-01,ACTIVE
882193,1097358,debt_consolidation,6000,11.71,36,2011-09-01,ACTIVE
882216,1097388,car,4000,6.62,36,2011-09-01,ACTIVE
882067,1097226,car,9800,6.62,36,2011-09-01,ACTIVE
882183,1097347,car,2500,16.29,36,2011-09-01,ACTIVE
882118,1097284,debt_consolidation,25000,12.69,60,2011-09-01,DEFAULTED
882090,1097250,debt_consolidation,25200,20.3,60,2011-09-01,DEFAULTED
881975,1097131,credit_card,7200,12.69,36,2011-09-01,ACTIVE
870390,1084347,other,20000,6.62,36,2011-09-01,ACTIVE
882097,1097257,home_improvement,18000,23.91,60,2011-09-01,ACTIVE
881812,1096963,car,4000,9.91,36,2011-09-01,ACTIVE
879011,1093917,debt_consolidation,30000,18.64,36,2011-09-01,ACTIVE
882018,1097181,debt_consolidation,35000,7.9,36,2011-09-01,ACTIVE
881954,1097167,car,13250,7.9,36,2011-09-01,ACTIVE
881995,1097151,debt_consolidation,6000,8.9,36,2011-09-01,ACTIVE
882006,1097215,debt_consolidation,10000,9.91,36,2011-09-01,ACTIVE
876617,1091242,debt_consolidation,14500,11.71,60,2011-09-01,ACTIVE
881955,1097168,debt_consolidation,30000,23.13,60,2011-09-01,ACTIVE
881994,1097150,wedding,7500,7.51,36,2011-09-01,ACTIVE
881983,1097140,debt_consolidation,9600,16.29,36,2011-09-01,ACTIVE
877452,1092174,car,2800,6.03,36,2011-09-01,ACTIVE
880318,1095277,debt_consolidation,35000,15.96,36,2011-09-01,ACTIVE
881454,1096578,small_business,9400,10.65,60,2011-09-01,ACTIVE
876597,1091201,credit_card,5200,6.62,36,2011-09-01,ACTIVE
881918,1097078,small_business,12800,6.62,36,2011-09-01,ACTIVE
881887,1097040,home_improvement,1700,16.77,36,2011-09-01,ACTIVE
880539,1095562,debt_consolidation,8000,7.51,36,2011-09-01,ACTIVE
881824,1096975,credit_card,10300,9.91,36,2011-09-01,ACTIVE
875250,1089748,major_purchase,13125,14.27,60,2011-09-01,ACTIVE
874453,1088924,debt_consolidation,20000,7.9,36,2011-09-01,ACTIVE
881765,1096841,debt_consolidation,12900,22.74,60,2011-09-01,DEFAULTED
881680,1096753,debt_consolidation,6125,14.65,36,2011-09-01,ACTIVE
881074,1094906,credit_card,26850,12.69,60,2011-09-01,DEFAULTED
881619,1096697,home_improvement,5000,6.03,36,2011-09-01,ACTIVE
881548,1096675,home_improvement,5000,14.27,36,2011-09-01,ACTIVE
881531,1096606,other,3800,12.42,60,2011-09-01,ACTIVE
881518,1096593,debt_consolidation,20000,15.27,60,2011-09-01,ACTIVE
881568,1096630,credit_card,5000,12.69,36,2011-09-01,ACTIVE
881395,1096451,debt_consolidation,6000,6.03,36,2011-09-01,ACTIVE
881415,1096488,debt_consolidation,24000,13.49,60,2011-09-01,ACTIVE
881355,1096474,other,5000,7.9,36,2011-09-01,ACTIVE
881357,1096477,debt_consolidation,8000,6.03,36,2011-09-01,ACTIVE
881334,1096403,home_improvement,2100,6.62,36,2011-09-01,ACTIVE
881339,1096408,small_business,12600,12.69,60,2011-09-01,DEFAULTED
881258,1096360,credit_card,1300,9.91,36,2011-09-01,ACTIVE
880642,1095684,small_business,25000,10.65,36,2011-09-01,ACTIVE
880744,1095787,major_purchase,12800,9.91,36,2011-09-01,ACTIVE
881309,1096377,home_improvement,2500,6.62,36,2011-09-01,ACTIVE
881288,1096305,debt_consolidation,28800,18.25,60,2011-09-01,ACTIVE
881283,1096300,wedding,24000,6.62,36,2011-09-01,ACTIVE
881078,1096141,other,4800,11.71,36,2011-09-01,ACTIVE
881188,1096254,debt_consolidation,30000,7.9,36,2011-09-01,ACTIVE
877615,1092291,debt_consolidation,15000,17.58,60,2011-09-01,DEFAULTED
876308,1090954,major_purchase,7000,10.65,60,2011-09-01,ACTIVE
881092,1096157,credit_card,16000,7.9,36,2011-09-01,ACTIVE
881055,1096098,credit_card,20000,18.25,60,2011-09-01,ACTIVE
881063,1096127,debt_consolidation,4000,7.51,36,2011-09-01,ACTIVE
880784,1095866,car,9000,10.65,60,2011-09-01,ACTIVE
881029,1096068,debt_consolidation,1500,13.49,36,2011-09-01,ACTIVE
880970,1096031,debt_consolidation,6000,14.65,36,2011-09-01,ACTIVE
880824,1095822,debt_consolidation,2000,14.27,36,2011-09-01,ACTIVE
880906,1095990,car,2500,10.65,60,2011-09-01,ACTIVE
879246,1094060,home_improvement,35000,20.3,60,2011-09-01,ACTIVE
880876,1095909,other,3000,15.27,36,2011-09-01,ACTIVE
880842,1095843,debt_consolidation,18000,11.71,36,2011-09-01,ACTIVE
880789,1095871,debt_consolidation,6000,12.42,36,2011-09-01,ACTIVE
832346,1041718,house,10000,6.62,36,2011-09-01,ACTIVE
880822,1095818,debt_consolidation,14000,6.03,36,2011-09-01,ACTIVE
880819,1095817,debt_consolidation,35000,11.71,60,2011-09-01,ACTIVE
880753,1095797,major_purchase,6000,8.9,36,2011-09-01,ACTIVE
880729,1095771,debt_consolidation,14000,6.03,36,2011-09-01,ACTIVE
880370,1095346,home_improvement,4300,7.9,36,2011-09-01,ACTIVE
880696,1095725,major_purchase,12000,6.03,36,2011-09-01,ACTIVE
880686,1095714,debt_consolidation,8800,8.9,36,2011-09-01,ACTIVE
880641,1095683,debt_consolidation,19500,13.49,60,2011-09-01,ACTIVE
880639,1095681,major_purchase,10000,6.03,36,2011-09-01,ACTIVE
880511,1095496,debt_consolidation,21600,12.69,60,2011-09-01,ACTIVE
879575,1094457,home_improvement,15000,12.69,60,2011-09-01,ACTIVE
880459,1095527,debt_consolidation,4000,14.65,36,2011-09-01,ACTIVE
880565,1095500,debt_consolidation,5000,7.9,36,2011-09-01,ACTIVE
880495,1095477,debt_consolidation,12800,15.96,60,2011-09-01,ACTIVE
878872,1093649,car,12000,16.29,36,2011-09-01,DEFAULTED
877531,1092204,home_improvement,30000,12.69,36,2011-09-01,ACTIVE
880403,1095432,credit_card,30000,6.62,36,2011-09-01,ACTIVE
880407,1095436,debt_consolidation,15600,17.27,36,2011-09-01,DEFAULTED
870391,1084348,major_purchase,30000,7.9,36,2011-09-01,ACTIVE
880347,1095310,debt_consolidation,35000,22.35,60,2011-09-01,DEFAULTED
880187,1095159,credit_card,3500,17.27,36,2011-09-01,ACTIVE
880366,1095342,other,4000,14.65,60,2011-09-01,DEFAULTED
880299,1095324,credit_card,7275,6.03,36,2011-09-01,ACTIVE
880291,1095315,debt_consolidation,6825,8.9,36,2011-09-01,ACTIVE
880286,1095260,other,28000,21.28,60,2011-09-01,DEFAULTED
880253,1095211,debt_consolidation,5000,6.03,36,2011-09-01,ACTIVE
861707,1074673,debt_consolidation,14775,6.62,36,2011-09-01,ACTIVE
880264,1095236,credit_card,12500,6.03,36,2011-09-01,ACTIVE
880239,1095196,car,6000,6.03,36,2011-09-01,ACTIVE
880198,1080765,debt_consolidation,20000,13.49,60,2011-09-01,ACTIVE
880102,1095119,debt_consolidation,21000,12.42,36,2011-09-01,ACTIVE
880232,1095187,debt_consolidation,12000,6.62,36,2011-09-01,ACTIVE
880230,1095184,debt_consolidation,1000,7.9,36,2011-09-01,ACTIVE
877081,1091751,home_improvement,30000,9.91,36,2011-09-01,ACTIVE
876849,1091459,other,6000,6.03,36,2011-09-01,ACTIVE
880082,1095043,debt_consolidation,4000,8.9,36,2011-09-01,ACTIVE
880070,1095027,debt_consolidation,20000,13.49,36,2011-09-01,ACTIVE
880065,1095018,debt_consolidation,4500,13.49,36,2011-09-01,ACTIVE
880007,1094960,debt_consolidation,8000,7.9,36,2011-09-01,ACTIVE
775533,977793,medical,14000,19.03,60,2011-09-01,ACTIVE
864482,1077610,vacation,2000,7.9,36,2011-09-01,ACTIVE
872854,1087169,debt_consolidation,11325,12.69,36,2011-09-01,ACTIVE
879901,1094850,major_purchase,2500,14.65,36,2011-09-01,ACTIVE
879702,1094680,debt_consolidation,35000,18.64,36,2011-09-01,ACTIVE
879885,1094833,wedding,6000,15.96,36,2011-09-01,ACTIVE
879881,1094828,debt_consolidation,5000,8.9,36,2011-09-01,ACTIVE
879876,1094822,home_improvement,7200,6.62,36,2011-09-01,ACTIVE
879844,1094774,small_business,8000,15.27,36,2011-09-01,DEFAULTED
879824,1094702,home_improvement,27000,11.71,60,2011-09-01,ACTIVE
879744,1094635,debt_consolidation,10000,11.71,36,2011-09-01,DEFAULTED
879688,1094666,other,6000,12.42,36,2011-09-01,ACTIVE
874553,1089045,debt_consolidation,7400,12.69,36,2011-09-01,ACTIVE
879742,1094633,debt_consolidation,5600,16.77,36,2011-09-01,ACTIVE
869300,1083150,house,9750,14.27,36,2011-09-01,DEFAULTED
879655,1094579,debt_consolidation,35000,12.42,60,2011-09-01,ACTIVE
879644,1094569,medical,4000,7.9,36,2011-09-01,ACTIVE
879597,1094532,debt_consolidation,16425,11.71,60,2011-09-01,ACTIVE
879585,1094517,debt_consolidation,7200,6.62,36,2011-09-01,ACTIVE
879631,1094506,credit_card,3600,6.62,36,2011-09-01,DEFAULTED
879560,1094483,debt_consolidation,6000,10.65,36,2011-09-01,ACTIVE
879565,1094447,home_improvement,25000,9.91,60,2011-09-01,ACTIVE
879556,1094478,medical,15000,9.91,60,2011-09-01,ACTIVE
879545,1094467,debt_consolidation,8000,12.69,36,2011-09-01,ACTIVE
875326,1089830,debt_consolidation,11000,10.65,60,2011-09-01,ACTIVE
878917,1093689,other,11100,6.03,36,2011-09-01,ACTIVE
879493,1094423,debt_consolidation,15000,13.49,60,2011-09-01,ACTIVE
878200,1093017,debt_consolidation,12000,15.27,36,2011-09-01,ACTIVE
879540,1094463,debt_consolidation,8000,6.03,36,2011-09-01,ACTIVE
879487,1094416,moving,10000,11.71,36,2011-09-01,ACTIVE
879399,1094276,home_improvement,4800,12.42,36,2011-09-01,ACTIVE
879398,1094275,medical,7200,11.71,36,2011-09-01,DEFAULTED
879452,1094322,debt_consolidation,2000,15.27,36,2011-09-01,ACTIVE
879514,1094333,major_purchase,6000,6.03,36,2011-09-01,ACTIVE
878820,1093535,credit_card,18000,19.91,60,2011-09-01,ACTIVE
879446,1094317,credit_card,5950,13.49,36,2011-09-01,ACTIVE
879404,1094281,moving,6000,7.9,36,2011-09-01,DEFAULTED
876991,1091658,credit_card,3600,15.27,36,2011-09-01,ACTIVE
879386,1094211,major_purchase,3000,7.51,36,2011-09-01,ACTIVE
