customer_id,age,income,income_band,employment_type,region,signup_date
712657,,57312.0,50k-75k,3 years,West,2010-07-01
712650,,65000.0,50k-75k,5 years,West,2010-07-01
710244,,94000.0,75k-100k,10+ years,Northeast,2010-07-01
710278,,52000.0,50k-75k,8 years,West,2010-07-01
700938,,30000.0,25k-50k,< 1 year,West,2010-07-01
710391,,31200.0,25k-50k,2 years,South,2010-07-01
710400,,40000.0,25k-50k,2 years,Northeast,2010-07-01
710362,,140000.0,100k+,2 years,Northeast,2010-07-01
710446,,40500.0,25k-50k,Unknown,West,2010-07-01
708497,,22300.0,<25k,1 year,South,2010-07-01
696804,,38500.0,25k-50k,10+ years,South,2010-07-01
710491,,59200.0,50k-75k,4 years,Midwest,2010-07-01
710405,,67596.0,50k-75k,2 years,West,2010-07-01
710553,,1176000.0,100k+,10+ years,South,2010-07-01
710566,,120000.0,100k+,< 1 year,West,2010-07-01
710560,,42000.0,25k-50k,7 years,Midwest,2010-07-01
703263,,45000.0,25k-50k,3 years,Northeast,2010-07-01
710612,,65000.0,50k-75k,< 1 year,Northeast,2010-07-01
710635,,36000.0,25k-50k,2 years,South,2010-07-01
709179,,45600.0,25k-50k,5 years,West,2010-07-01
703009,,16000.0,<25k,Unknown,West,2010-07-01
408422,,25000.0,25k-50k,10+ years,South,2010-07-01
708382,,75000.0,75k-100k,10+ years,Northeast,2010-07-01
709494,,38900.0,25k-50k,3 years,Midwest,2010-07-01
710973,,77000.0,75k-100k,2 years,West,2010-07-01
709067,,13000.0,<25k,< 1 year,Midwest,2010-07-01
710964,,35000.0,25k-50k,2 years,Northeast,2010-07-01
710926,,60000.0,50k-75k,2 years,South,2010-07-01
710873,,25000.0,25k-50k,7 years,South,2010-07-01
710724,,30000.0,25k-50k,8 years,West,2010-07-01
710507,,120000.0,100k+,3 years,South,2010-07-01
709377,,55404.0,50k-75k,10+ years,South,2010-07-01
710750,,90000.0,75k-100k,2 years,West,2010-07-01
710932,,48000.0,25k-50k,< 1 year,Midwest,2010-07-01
711078,,55800.0,50k-75k,8 years,Midwest,2010-07-01
708533,,50650.0,50k-75k,1 year,West,2010-07-01
710194,,28800.0,25k-50k,< 1 year,South,2010-07-01
709288,,30000.0,25k-50k,2 years,Northeast,2010-07-01
709563,,72000.0,50k-75k,4 years,West,2010-07-01
709583,,54000.0,50k-75k,2 years,West,2010-07-01
709310,,60000.0,50k-75k,7 years,Northeast,2010-07-01
709643,,125000.0,100k+,1 year,West,2010-07-01
709685,,45000.0,25k-50k,3 years,South,2010-07-01
709676,,45000.0,25k-50k,10+ years,Northeast,2010-07-01
705732,,44400.0,25k-50k,10+ years,West,2010-07-01
709295,,26400.0,25k-50k,2 years,Midwest,2010-07-01
709722,,88936.0,75k-100k,2 years,West,2010-07-01
709762,,66000.0,50k-75k,3 years,Northeast,2010-07-01
709779,,36000.0,25k-50k,4 years,South,2010-07-01
708094,,24000.0,<25k,Unknown,South,2010-07-01
709840,,39996.0,25k-50k,10+ years,Northeast,2010-07-01
709878,,24724.0,<25k,4 years,Midwest,2010-07-01
709480,,66996.0,50k-75k,10+ years,South,2010-07-01
709901,,40999.92,25k-50k,8 years,Northeast,2010-07-01
710110,,21600.0,<25k,10+ years,Northeast,2010-07-01
710103,,43000.0,25k-50k,3 years,South,2010-07-01
710093,,8400.0,<25k,< 1 year,South,2010-07-01
706891,,38400.0,25k-50k,9 years,South,2010-07-01
707110,,30100.0,25k-50k,< 1 year,West,2010-07-01
708166,,28000.0,25k-50k,< 1 year,West,2010-07-01
709911,,61000.0,50k-75k,4 years,Northeast,2010-07-01
658350,,37000.0,25k-50k,6 years,South,2010-07-01
705605,,48000.0,25k-50k,5 years,West,2010-07-01
708117,,30144.0,25k-50k,3 years,South,2010-07-01
704676,,44500.0,25k-50k,< 1 year,Midwest,2010-07-01
709123,,52000.0,50k-75k,10+ years,South,2010-07-01
709958,,97850.0,75k-100k,5 years,South,2010-07-01
709847,,53876.64,50k-75k,Unknown,South,2010-07-01
710042,,75000.0,75k-100k,6 years,South,2010-07-01
711120,,120000.0,100k+,8 years,West,2010-07-01
711121,,52000.0,50k-75k,3 years,South,2010-07-01
711137,,28800.0,25k-50k,5 years,South,2010-07-01
711825,,38700.0,25k-50k,8 years,South,2010-07-01
711850,,77000.0,75k-100k,3 years,Northeast,2010-07-01
703411,,55700.0,50k-75k,4 years,Northeast,2010-07-01
711854,,60000.0,50k-75k,4 years,Midwest,2010-07-01
711878,,81000.0,75k-100k,5 years,South,2010-07-01
711860,,39996.0,25k-50k,2 years,Northeast,2010-07-01
711894,,10800.0,<25k,4 years,Northeast,2010-07-01
711898,,62000.0,50k-75k,8 years,Midwest,2010-07-01
711946,,63500.0,50k-75k,< 1 year,South,2010-07-01
708712,,99996.0,75k-100k,10+ years,Northeast,2010-07-01
711945,,48000.0,25k-50k,2 years,Northeast,2010-07-01
711973,,38400.0,25k-50k,10+ years,West,2010-07-01
711879,,65004.0,50k-75k,10+ years,South,2010-07-01
711707,,46996.0,25k-50k,2 years,West,2010-07-01
711732,,135000.0,100k+,< 1 year,West,2010-07-01
712121,,81600.0,75k-100k,10+ years,West,2010-07-01
708107,,68000.0,50k-75k,5 years,West,2010-07-01
712636,,89000.0,75k-100k,10+ years,South,2010-07-01
712532,,32400.0,25k-50k,3 years,South,2010-07-01
712499,,36750.0,25k-50k,6 years,Northeast,2010-07-01
710737,,75000.0,75k-100k,10+ years,West,2010-07-01
711857,,70000.0,50k-75k,10+ years,Midwest,2010-07-01
639837,,82000.0,75k-100k,5 years,Midwest,2010-07-01
711552,,72000.0,50k-75k,7 years,South,2010-07-01
712463,,103000.0,100k+,10+ years,South,2010-07-01
712412,,105000.0,100k+,2 years,South,2010-07-01
712400,,32400.0,25k-50k,5 years,Midwest,2010-07-01
712397,,72084.0,50k-75k,10+ years,South,2010-07-01
712263,,34188.0,25k-50k,Unknown,South,2010-07-01
712173,,86000.0,75k-100k,10+ years,West,2010-07-01
703782,,13775.0,<25k,4 years,South,2010-07-01
712434,,140000.0,100k+,10+ years,West,2010-07-01
711848,,151000.0,100k+,10+ years,South,2010-07-01
711838,,85000.0,75k-100k,7 years,West,2010-07-01
711805,,41325.0,25k-50k,2 years,West,2010-07-01
708611,,51600.0,50k-75k,3 years,Northeast,2010-07-01
711420,,42000.0,25k-50k,5 years,West,2010-07-01
711396,,62000.0,50k-75k,3 years,West,2010-07-01
711349,,27000.0,25k-50k,2 years,Northeast,2010-07-01
711341,,95000.0,75k-100k,< 1 year,West,2010-07-01
710897,,74256.0,50k-75k,10+ years,Northeast,2010-07-01
711457,,23000.0,<25k,3 years,West,2010-07-01
711309,,40296.0,25k-50k,4 years,Midwest,2010-07-01
711266,,55000.0,50k-75k,10+ years,South,2010-07-01
711191,,65000.0,50k-75k,10+ years,West,2010-07-01
711203,,30412.8,25k-50k,4 years,West,2010-07-01
418598,,65000.0,50k-75k,2 years,Northeast,2010-07-01
711207,,75000.0,75k-100k,10+ years,Midwest,2010-07-01
711199,,65000.0,50k-75k,< 1 year,Midwest,2010-07-01
711277,,32400.0,25k-50k,1 year,West,2010-07-01
709490,,16320.0,<25k,< 1 year,South,2010-07-01
711462,,88992.0,75k-100k,10+ years,West,2010-07-01
711481,,81000.0,75k-100k,8 years,Northeast,2010-07-01
710385,,33996.0,25k-50k,2 years,Northeast,2010-07-01
711691,,48000.0,25k-50k,10+ years,Midwest,2010-07-01
711722,,51000.0,50k-75k,6 years,South,2010-07-01
711774,,99000.0,75k-100k,< 1 year,Midwest,2010-07-01
711763,,48000.0,25k-50k,6 years,South,2010-07-01
711751,,115000.0,100k+,3 years,South,2010-07-01
710930,,55000.0,50k-75k,3 years,South,2010-07-01
711671,,52000.0,50k-75k,10+ years,Midwest,2010-07-01
711297,,34464.0,25k-50k,10+ years,South,2010-07-01
711313,,51000.0,50k-75k,8 years,South,2010-07-01
711618,,150000.0,100k+,4 years,West,2010-07-01
710489,,19000.0,<25k,3 years,Northeast,2010-07-01
711584,,31000.0,25k-50k,1 year,Midwest,2010-07-01
711493,,35000.0,25k-50k,Unknown,West,2010-07-01
692990,,37500.0,25k-50k,3 years,South,2010-07-01
704568,,60000.0,50k-75k,3 years,South,2010-07-01
698080,,84996.0,75k-100k,5 years,South,2010-07-01
699957,,75000.0,75k-100k,8 years,South,2010-07-01
697640,,102000.0,100k+,4 years,West,2010-07-01
694920,,30000.0,25k-50k,10+ years,Northeast,2010-07-01
697663,,71000.0,50k-75k,10+ years,Northeast,2010-07-01
697429,,28800.0,25k-50k,2 years,West,2010-07-01
696949,,53604.0,50k-75k,10+ years,South,2010-07-01
696944,,105000.0,100k+,8 years,West,2010-07-01
697734,,100000.0,100k+,3 years,Northeast,2010-07-01
697646,,56000.0,50k-75k,5 years,West,2010-07-01
682134,,115000.0,100k+,10+ years,South,2010-07-01
696033,,56000.0,50k-75k,2 years,South,2010-07-01
688092,,75000.0,75k-100k,< 1 year,West,2010-07-01
697707,,50000.0,50k-75k,3 years,South,2010-07-01
696362,,36707.0,25k-50k,3 years,West,2010-07-01
697871,,55000.0,50k-75k,10+ years,Midwest,2010-07-01
697882,,51500.0,50k-75k,2 years,Northeast,2010-07-01
697878,,100000.0,100k+,4 years,West,2010-07-01
697936,,74000.0,50k-75k,2 years,Northeast,2010-07-01
698139,,51500.0,50k-75k,3 years,West,2010-07-01
695685,,95000.0,75k-100k,10+ years,South,2010-07-01
698130,,32868.0,25k-50k,2 years,South,2010-07-01
698125,,12000.0,<25k,6 years,Northeast,2010-07-01
698112,,53000.0,50k-75k,< 1 year,Midwest,2010-07-01
696080,,42500.0,25k-50k,2 years,Midwest,2010-07-01
697615,,85000.0,75k-100k,4 years,West,2010-07-01
698087,,30000.0,25k-50k,2 years,West,2010-07-01
698051,,65280.0,50k-75k,< 1 year,West,2010-07-01
695474,,50000.0,50k-75k,< 1 year,South,2010-07-01
698009,,31200.0,25k-50k,10+ years,West,2010-07-01
697319,,29748.0,25k-50k,2 years,Northeast,2010-07-01
697953,,52000.0,50k-75k,6 years,Midwest,2010-07-01
697947,,30000.0,25k-50k,6 years,South,2010-07-01
698065,,120000.0,100k+,3 years,Northeast,2010-07-01
698141,,45000.0,25k-50k,5 years,South,2010-07-01
697589,,42000.0,25k-50k,< 1 year,West,2010-07-01
697569,,95004.0,75k-100k,10+ years,South,2010-07-01
696912,,72000.0,50k-75k,5 years,West,2010-07-01
696931,,85000.0,75k-100k,Unknown,South,2010-07-01
696948,,26000.0,25k-50k,2 years,West,2010-07-01
696984,,79000.0,75k-100k,1 year,South,2010-07-01
696993,,50004.0,50k-75k,< 1 year,South,2010-07-01
695959,,40000.0,25k-50k,1 year,Northeast,2010-07-01
697025,,30000.0,25k-50k,2 years,Midwest,2010-07-01
697042,,61000.0,50k-75k,4 years,South,2010-07-01
690544,,48000.0,25k-50k,3 years,South,2010-07-01
697071,,170000.0,100k+,10+ years,Northeast,2010-07-01
677401,,60000.0,50k-75k,8 years,South,2010-07-01
697087,,28350.0,25k-50k,4 years,South,2010-07-01
697028,,37950.0,25k-50k,8 years,Midwest,2010-07-01
697127,,60000.0,50k-75k,5 years,Midwest,2010-07-01
689628,,30000.0,25k-50k,2 years,Northeast,2010-07-01
697130,,47004.0,25k-50k,10+ years,Northeast,2010-07-01
684268,,50004.0,50k-75k,3 years,South,2010-07-01
697578,,24000.0,<25k,3 years,South,2010-07-01
697460,,74778.0,50k-75k,10+ years,South,2010-07-01
697062,,48000.0,25k-50k,2 years,West,2010-07-01
697353,,100016.0,100k+,10+ years,Northeast,2010-07-01
697326,,18000.0,<25k,Unknown,Northeast,2010-07-01
697402,,61300.0,50k-75k,6 years,Midwest,2010-07-01
697502,,35292.0,25k-50k,10+ years,West,2010-07-01
697401,,37000.0,25k-50k,4 years,Northeast,2010-07-01
697348,,32400.0,25k-50k,10+ years,Midwest,2010-07-01
696642,,44500.0,25k-50k,3 years,Midwest,2010-07-01
697313,,44304.0,25k-50k,5 years,Midwest,2010-07-01
696497,,200000.0,100k+,3 years,South,2010-07-01
661324,,15000.0,<25k,< 1 year,South,2010-07-01
697260,,72136.0,50k-75k,7 years,Midwest,2010-07-01
695730,,48000.0,25k-50k,4 years,South,2010-07-01
696907,,65000.0,50k-75k,4 years,West,2010-07-01
697363,,17280.0,<25k,< 1 year,Midwest,2010-07-01
698175,,120000.0,100k+,10+ years,Northeast,2010-07-01
699143,,24000.0,<25k,Unknown,Northeast,2010-07-01
696474,,76000.0,75k-100k,2 years,Northeast,2010-07-01
687425,,204000.0,100k+,4 years,Midwest,2010-07-01
695313,,98400.0,75k-100k,10+ years,West,2010-07-01
698865,,124000.0,100k+,10+ years,South,2010-07-01
699307,,48000.0,25k-50k,2 years,Midwest,2010-07-01
699377,,42000.0,25k-50k,4 years,West,2010-07-01
699392,,175000.0,100k+,2 years,Northeast,2010-07-01
618829,,43000.0,25k-50k,2 years,Northeast,2010-07-01
699423,,162000.0,100k+,8 years,Midwest,2010-07-01
699465,,35000.0,25k-50k,< 1 year,South,2010-07-01
699474,,38000.0,25k-50k,4 years,South,2010-07-01
699036,,83000.0,75k-100k,10+ years,Northeast,2010-07-01
699544,,200000.0,100k+,2 years,Midwest,2010-07-01
699557,,61150.0,50k-75k,< 1 year,Northeast,2010-07-01
698233,,27000.0,25k-50k,8 years,Northeast,2010-07-01
698822,,32088.0,25k-50k,< 1 year,Northeast,2010-07-01
699920,,64000.0,50k-75k,Unknown,South,2010-07-01
699907,,45000.0,25k-50k,3 years,Northeast,2010-07-01
699867,,96672.0,75k-100k,10+ years,West,2010-07-01
697276,,91224.0,75k-100k,6 years,South,2010-07-01
699868,,57431.0,50k-75k,10+ years,South,2010-07-01
699855,,62000.0,50k-75k,Unknown,South,2010-07-01
697132,,31200.0,25k-50k,< 1 year,South,2010-07-01
699811,,125000.0,100k+,3 years,Northeast,2010-07-01
699772,,28000.0,25k-50k,8 years,South,2010-07-01
699776,,59200.0,50k-75k,1 year,West,2010-07-01
699637,,24000.0,<25k,2 years,South,2010-07-01
699667,,110000.0,100k+,3 years,Northeast,2010-07-01
699670,,56000.0,50k-75k,10+ years,West,2010-07-01
696680,,84000.0,75k-100k,5 years,West,2010-07-01
699787,,50400.0,50k-75k,10+ years,South,2010-07-01
698150,,32400.0,25k-50k,5 years,South,2010-07-01
698845,,58000.0,50k-75k,10+ years,West,2010-07-01
699058,,150000.0,100k+,10+ years,South,2010-07-01
698199,,68000.0,50k-75k,9 years,Northeast,2010-07-01
698198,,90000.0,75k-100k,< 1 year,South,2010-07-01
695681,,79200.0,75k-100k,10+ years,West,2010-07-01
692009,,105000.0,100k+,6 years,Midwest,2010-07-01
698310,,68400.0,50k-75k,2 years,South,2010-07-01
585907,,71499.0,50k-75k,10+ years,Midwest,2010-07-01
697811,,46560.0,25k-50k,5 years,Northeast,2010-07-01
698460,,60000.0,50k-75k,10+ years,West,2010-07-01
697626,,100000.0,100k+,10+ years,Northeast,2010-07-01
698527,,139900.0,100k+,10+ years,Northeast,2010-07-01
698600,,108000.0,100k+,10+ years,West,2010-07-01
698599,,63720.0,50k-75k,8 years,South,2010-07-01
698657,,38400.0,25k-50k,2 years,Northeast,2010-07-01
698665,,72000.0,50k-75k,10+ years,West,2010-07-01
698273,,72000.0,50k-75k,4 years,South,2010-07-01
698716,,43000.0,25k-50k,2 years,West,2010-07-01
698762,,70000.0,50k-75k,7 years,South,2010-07-01
699052,,55000.0,50k-75k,8 years,Northeast,2010-07-01
699035,,60000.0,50k-75k,8 years,South,2010-07-01
698948,,32496.0,25k-50k,Unknown,South,2010-07-01
699020,,121200.0,100k+,10+ years,South,2010-07-01
698997,,75000.0,75k-100k,8 years,South,2010-07-01
698956,,50600.0,50k-75k,2 years,Midwest,2010-07-01
698892,,40800.0,25k-50k,3 years,South,2010-07-01
698914,,50000.0,50k-75k,1 year,South,2010-07-01
636801,,40000.0,25k-50k,4 years,Northeast,2010-07-01
698893,,46800.0,25k-50k,< 1 year,South,2010-07-01
698614,,63600.0,50k-75k,3 years,South,2010-07-01
698828,,67376.0,50k-75k,4 years,Northeast,2010-07-01
698789,,22000.0,<25k,< 1 year,Northeast,2010-07-01
698767,,50000.0,50k-75k,5 years,Northeast,2010-07-01
698890,,42000.0,25k-50k,2 years,South,2010-07-01
696915,,13000.0,<25k,4 years,West,2010-07-01
696890,,50000.0,50k-75k,2 years,South,2010-07-01
696882,,103000.0,100k+,4 years,Midwest,2010-07-01
694030,,200000.0,100k+,2 years,South,2010-07-01
694083,,55000.0,50k-75k,3 years,South,2010-07-01
684300,,65004.0,50k-75k,< 1 year,South,2010-07-01
691124,,24000.0,<25k,5 years,West,2010-07-01
692032,,24000.0,<25k,Unknown,Northeast,2010-07-01
694154,,18720.0,<25k,10+ years,South,2010-07-01
691222,,30000.0,25k-50k,4 years,Midwest,2010-07-01
694201,,100000.0,100k+,10+ years,South,2010-07-01
692735,,60000.0,50k-75k,6 years,South,2010-07-01
694336,,101004.0,100k+,6 years,Northeast,2010-07-01
701751,,35808.0,25k-50k,3 years,South,2010-07-01
694522,,50000.0,50k-75k,8 years,South,2010-07-01
694645,,37000.0,25k-50k,4 years,West,2010-07-01
694654,,26400.0,25k-50k,7 years,South,2010-07-01
694766,,720000.0,100k+,10+ years,West,2010-07-01
694778,,43264.0,25k-50k,5 years,West,2010-07-01
695018,,100000.0,100k+,8 years,Northeast,2010-07-01
694388,,22884.0,<25k,8 years,South,2010-07-01
693923,,105000.0,100k+,7 years,West,2010-07-01
692461,,30000.0,25k-50k,6 years,Northeast,2010-07-01
672281,,90000.0,75k-100k,2 years,Northeast,2010-07-01
695328,,82000.0,75k-100k,8 years,West,2010-07-01
695310,,90084.0,75k-100k,6 years,West,2010-07-01
692304,,90000.0,75k-100k,10+ years,South,2010-07-01
695272,,60000.0,50k-75k,6 years,South,2010-07-01
694241,,54000.0,50k-75k,< 1 year,West,2010-07-01
695203,,77022.0,75k-100k,10+ years,West,2010-07-01
695197,,30000.0,25k-50k,2 years,Northeast,2010-07-01
693770,,51000.0,50k-75k,2 years,Northeast,2010-07-01
693722,,42000.0,25k-50k,< 1 year,Northeast,2010-07-01
695048,,20800.0,<25k,< 1 year,Midwest,2010-07-01
692874,,48360.0,25k-50k,8 years,Midwest,2010-07-01
695488,,68000.0,50k-75k,10+ years,Northeast,2010-07-01
691646,,65004.0,50k-75k,3 years,South,2010-07-01
693798,,77976.0,75k-100k,4 years,Northeast,2010-07-01
688589,,52000.0,50k-75k,1 year,Northeast,2010-07-01
689225,,36000.0,25k-50k,3 years,South,2010-07-01
689286,,36240.0,25k-50k,3 years,West,2010-07-01
689823,,65000.0,50k-75k,< 1 year,West,2010-07-01
690016,,60000.0,50k-75k,10+ years,Northeast,2010-07-01
690576,,19200.0,<25k,2 years,Northeast,2010-07-01
690636,,78000.0,75k-100k,4 years,Northeast,2010-07-01
690953,,72000.0,50k-75k,4 years,West,2010-07-01
691137,,180000.0,100k+,3 years,Midwest,2010-07-01
691280,,75000.0,75k-100k,4 years,West,2010-07-01
691375,,74000.0,50k-75k,2 years,Northeast,2010-07-01
691402,,85000.0,75k-100k,10+ years,Northeast,2010-07-01
678578,,56000.0,50k-75k,10+ years,Northeast,2010-07-01
691672,,60000.0,50k-75k,4 years,South,2010-07-01
689723,,35004.0,25k-50k,3 years,Northeast,2010-07-01
691671,,116000.0,100k+,10+ years,South,2010-07-01
690182,,90000.0,75k-100k,10+ years,South,2010-07-01
690486,,85000.0,75k-100k,< 1 year,Northeast,2010-07-01
693779,,30000.0,25k-50k,< 1 year,Northeast,2010-07-01
693693,,106800.0,100k+,< 1 year,West,2010-07-01
690164,,65004.0,50k-75k,3 years,Midwest,2010-07-01
693483,,65000.0,50k-75k,10+ years,South,2010-07-01
693412,,65000.0,50k-75k,6 years,Northeast,2010-07-01
662856,,101004.0,100k+,3 years,Northeast,2010-07-01
693334,,35000.0,25k-50k,3 years,West,2010-07-01
693202,,60000.0,50k-75k,5 years,West,2010-07-01
693102,,70000.0,50k-75k,3 years,Northeast,2010-07-01
693046,,100000.0,100k+,< 1 year,West,2010-07-01
693034,,45600.0,25k-50k,9 years,South,2010-07-01
692851,,60580.0,50k-75k,1 year,South,2010-07-01
692794,,78500.0,75k-100k,9 years,West,2010-07-01
691500,,109620.0,100k+,10+ years,Northeast,2010-07-01
695513,,50000.0,50k-75k,3 years,Northeast,2010-07-01
695576,,56000.0,50k-75k,4 years,South,2010-07-01
695579,,48000.0,25k-50k,9 years,West,2010-07-01
695295,,35004.0,25k-50k,7 years,West,2010-07-01
696126,,34800.0,25k-50k,2 years,South,2010-07-01
686441,,45400.0,25k-50k,10+ years,Midwest,2010-07-01
696495,,80000.0,75k-100k,8 years,Northeast,2010-07-01
696499,,80000.0,75k-100k,10+ years,South,2010-07-01
696551,,300000.0,100k+,1 year,South,2010-07-01
696568,,60000.0,50k-75k,2 years,South,2010-07-01
696564,,51500.0,50k-75k,6 years,South,2010-07-01
696535,,93200.0,75k-100k,1 year,West,2010-07-01
696496,,92004.0,75k-100k,8 years,Northeast,2010-07-01
696606,,107280.0,100k+,4 years,South,2010-07-01
696613,,68240.0,50k-75k,2 years,West,2010-07-01
696614,,56800.0,50k-75k,2 years,West,2010-07-01
695974,,82000.0,75k-100k,5 years,Northeast,2010-07-01
696640,,20500.0,<25k,4 years,Midwest,2010-07-01
696653,,40000.0,25k-50k,5 years,Northeast,2010-07-01
696521,,33204.0,25k-50k,9 years,Northeast,2010-07-01
696870,,57996.0,50k-75k,10+ years,Midwest,2010-07-01
696771,,68000.0,50k-75k,2 years,West,2010-07-01
695482,,66000.0,50k-75k,< 1 year,Northeast,2010-07-01
694248,,75996.0,75k-100k,2 years,South,2010-07-01
677244,,33000.0,25k-50k,3 years,South,2010-07-01
696744,,27336.0,25k-50k,10+ years,South,2010-07-01
696419,,77000.0,75k-100k,< 1 year,West,2010-07-01
696778,,70000.0,50k-75k,1 year,West,2010-07-01
696765,,150000.0,100k+,10+ years,West,2010-07-01
696343,,26000.0,25k-50k,< 1 year,West,2010-07-01
695530,,68004.0,50k-75k,2 years,Northeast,2010-07-01
694667,,49896.0,25k-50k,7 years,Northeast,2010-07-01
694138,,12996.0,<25k,4 years,West,2010-07-01
696677,,75000.0,75k-100k,10+ years,Northeast,2010-07-01
696779,,83000.0,75k-100k,6 years,Midwest,2010-07-01
696418,,125000.0,100k+,2 years,West,2010-07-01
695932,,69996.0,50k-75k,7 years,Northeast,2010-07-01
696348,,65000.0,50k-75k,3 years,West,2010-07-01
695980,,49500.0,25k-50k,2 years,West,2010-07-01
695089,,138000.0,100k+,10+ years,West,2010-07-01
695929,,62000.0,50k-75k,4 years,West,2010-07-01
695820,,75971.76,75k-100k,10+ years,West,2010-07-01
695759,,114107.0,100k+,10+ years,West,2010-07-01
695741,,110000.0,100k+,< 1 year,West,2010-07-01
695301,,35004.0,25k-50k,5 years,West,2010-07-01
692935,,107000.0,100k+,1 year,South,2010-07-01
693707,,36729.6,25k-50k,10+ years,Midwest,2010-07-01
695688,,50000.0,50k-75k,10+ years,South,2010-07-01
695605,,75000.0,75k-100k,10+ years,South,2010-07-01
692574,,65004.0,50k-75k,< 1 year,West,2010-07-01
691906,,70000.0,50k-75k,5 years,South,2010-07-01
694317,,33600.0,25k-50k,3 years,West,2010-07-01
695183,,60000.0,50k-75k,6 years,Northeast,2010-07-01
699774,,128000.0,100k+,10+ years,Midwest,2010-07-01
695983,,38004.0,25k-50k,3 years,Northeast,2010-07-01
696053,,38000.0,25k-50k,5 years,South,2010-07-01
695594,,65004.0,50k-75k,7 years,South,2010-07-01
696321,,33600.0,25k-50k,< 1 year,West,2010-07-01
696292,,38400.0,25k-50k,2 years,Northeast,2010-07-01
696234,,50000.0,50k-75k,< 1 year,South,2010-07-01
691654,,36000.0,25k-50k,4 years,West,2010-07-01
696240,,64800.0,50k-75k,10+ years,South,2010-07-01
696042,,59650.0,50k-75k,10+ years,West,2010-07-01
696151,,48000.0,25k-50k,3 years,South,2010-07-01
696187,,52000.0,50k-75k,1 year,Midwest,2010-07-01
696060,,64500.0,50k-75k,10+ years,South,2010-07-01
695502,,70000.0,50k-75k,4 years,South,2010-07-01
696109,,56000.0,50k-75k,7 years,West,2010-07-01
